sentence,label
I 'm prepared to wait for my answer until hell freezes over if that 's your decision,Metaphor
"And we trusted him then again and again. 'There 's one born every minute ', they say.",Euphemism
"Surely these are pennies from heaven, they chorused",Metaphor
"Fleming, is hoping to put the icing on the cake with the £3,000 first prize",Metaphor
"Robbers plan a thrilling heist, blow the doors off the van.",Literal
The top of the Campanile in the square gives a bird's-eye view of Venice,Metaphor
"Kronos, first-born son of the Great Galactic Emperor Iridon I, has come of age",Metaphor
They are the kind of psychotics who would think it is a big girl 's blouse.,Euphemism
he was only out to raise hell,Metaphor
like stink,Simile
Moral standards go by the board in an atmosphere that seems generated purely for the above purposes.,Metaphor
"If you have a bee in your bonnet, do join us.",Metaphor
"Small and medium-sized firms would set the pace, blazing a trail for others to follow.",Metaphor
Semillon and Chardonnay have definitely hit the right note,Metaphor
She 's also a faithful companion and sweet as pie.,Simile
this is really a kick in the teeth for bowlers,Metaphor
"his client had a""bee in his bonnet""about surgeons being able to work anywhere",Metaphor
"God calls we respond, not out of desire to stay in his good books.",Metaphor
breathe fire,Metaphor
I love travelling and get a kick out of flying long-distance,Metaphor
Eva marshalled any of her friends in high places who sympathised with the cause,Metaphor
four boats at Rutland Water looked to be in the frame,Euphemism
It is often helpful to take a cue from a student,Metaphor
Suddenly she was caught between a rock and a hard place.,Metaphor
A similar attempt to cut the Gordian knot of Chapter 4 also proves to be fallacious,Metaphor
"Possessing sharp, analytical mind and manifest ability bring home the bacon on key issues.",Metaphor
Is that on the cards,Metaphor
"Well, it 's the university of life. You learn new things every day",Metaphor
The icing on the cake is made of Sugar paste,Literal
"although all four teams put their heads together in the pub, there were almost as many theories as there were people",Metaphor
Put your foot down now let me see,Literal
eat out of house and home,Metaphor
read the riot act,Metaphor
"she, preferring to play the field and maybe trap a man whose heart was fancy free",Metaphor
The Frenchman landed himself in hot water after Manchester United 's European Cup exit in Galatasary,Metaphor
There 's a lady you should meet who lives in Harlonne. You 'd get on like a house on fire,Simile
it was also the issue which secured a vital nail in the coffin of Britain 's nuclear dream,Metaphor
"When this""dialogue of the deaf""broke down",Metaphor
"I realize now, that I can not turn back the hands of time",Personification
He preferred to settle into the role of couch potato while Fergie did her own thing,Metaphor
"And, suddenly, just as had happened to Michael Banks, at the eleventh hour the rhythm started to come",Metaphor
It was a schoolboy error from Long,Euphemism
he is on the crest of a wave,Metaphor
the Jacobins applied a rule of blood and iron.,Metaphor
Tolu got the better of them.,Metaphor
He was finished. This had got to be the end of the road.,Metaphor
Many conservatives in both countries think their leaders are washed up and need a kick in the pants,Metaphor
If you asked them the same question 10 years on they 'd sing a different tune,Metaphor
"Frank Sinatra will ask you for a song, and I had one all ready",Literal
forty winks at four and a rest before bedtime for the Sleepy Seals,Metaphor
Cup games bring relief from the cut and thrust of the League,Metaphor
I forgot completely and I 'm a little bit in the doghouse,Euphemism
I 've come a cropper over this before,Metaphor
Although this report was ahead of its time,Metaphor
"watch your Reputation meter, as it may take a hammering",Euphemism
Carrie was in two minds about the situation,Metaphor
"Now 48, Mr Ames realised at an early age that the nine to five routine was not for him",Metaphor
it boils down to a moral evaluation of differentiation,Metaphor
Lima 's real claim to fame and sanctity was the extraordinary life of violent and self-inflicted penance,Metaphor
Local businesses jumped on the bandwagon,Metaphor
everyone was on site bright-eyed and bushy-tailed,Metaphor
"Although she understood why he wanted her to bend the truth, it still went against the grain",Metaphor
the existence of the lame-duck Kashmiri state government,Metaphor
"This too, will require a consultation period into the middle of 2007, by which time all bets are off",Metaphor
They 're looking into the matter of keys. I rather think heads will roll,Euphemism
Starter Sportswear worries after rising like a rocket that exports could drop like the stick.,Simile
head over heels,Metaphor
all governments are holier-than-thou in this respect,Metaphor
to aid and abet but not to take over from the voluntary worker any of the tasks,Euphemism
the silver variety came out many moons ago,Metaphor
Where the Peysers first break bread with the mercurial Steve.,Metaphor
in one fell swoop he had hoisted her on to his shoulders,Metaphor
I found him almost out for the count,Euphemism
France has a persistent trade deficit with Germany and this is sometimes a bone of contention between the two countries.,Metaphor
The Mirror titles already operate close to the bone,Euphemism
the poor penetration of car headlights in a fog is caused by water droplets,Literal
The monitors in vision control made her heart sink into her boots.,Euphemism
Better to keep your eyes open,Metaphor
I 'm saved by the bell.,Metaphor
The result of this casual attitude is a grey area where the two signs are not clearly differentiated,Metaphor
there was a new broom coming into the English Faculty at this period,Metaphor
the exhibition hit a nerve so raw that it has had the effect of a national purgatory,Metaphor
As written it strikes me as being a hostage to fortune,Metaphor
Do n't worry if you think you have two left feet,Euphemism
First of all the grim reaper 's just a name for a fictional being,Personification
he 's not willing to let bygones be bygones,Metaphor
"Hospitals close, trains stop, radar goes on the blink",Metaphor
the study of glacial processes and forms had been left out in the cold and poorly understood,Metaphor
Speak out now or forever hold your peace,Metaphor
Libby says I 've got the worst bedside manner,Metaphor
Cartoon villain are on the front line to take the fall,Metaphor
she might move the goalposts as soon as you leave the pitch,Literal
John Bitumen is never one to sit on the fence,Metaphor
It could all end in tears,Metaphor
make your county ground look as bright as a button,Simile
"I brought you the papers, and, being the trusting fellow you are, you made no bones about signing them.",Metaphor
you need to remember not to burn your bridges,Metaphor
she 's always trying to get the better of us,Metaphor
it was fuelled by the multinationals responding to the combination of carrot and stick,Metaphor
hormones are no longer racing through the body like the clappers,Simile
I suspect that we were hearing the Minister 's swan song,Metaphor
they also held in contempt estate and travel agents,Metaphor
"I was going to say if we carve notches on the Trees, at least we sha n't go round in circles",Metaphor
without enabling anyone to go overboard about their prospects,Metaphor
"In this discussion it has been hard to draw the line between issues that are essentially""characteristics of policy""and others",Metaphor
"Ann fundraisers pulled out all the stops to donate more than £1,500.",Metaphor
one may be forced to the conclusion that his departure was a blessing in disguise for him.,Metaphor
of us can sit on the fence on this matter,Metaphor
"however high and mighty, no one will receive an amnesty",Metaphor
Self-confidence can be at a low ebb if you 've just been defeated,Metaphor
"if South could be relied upon not to bid 5, then 4 from East would be a stand-out, and pigs might fly.",Irony
Chris Burns then allowed the referee 's performance to get under his skin and he was dismissed.,Metaphor
They were not to be in two minds,Metaphor
"I want to know what is going on in Birmingham, chapter and verse",Metaphor
drop in the inflation rate was cold comfort yesterday for the 2.74 million jobless,Euphemism
"British Airways, British Aerospace and Rolls Royce are all under a cloud",Euphemism
"has he become possessive now he 's come of age ?""That 's nothing to do with it, ' she replied",Metaphor
between a rock and a hard place,Metaphor
he used to come home ( pause ) looking as white as a sheet,Simile
the ins and outs are further removed from public comprehension,Metaphor
Of course I do n't miss the rat race,Euphemism
he looked so down in the mouth hunched up by the stove,Euphemism
a man has to draw the line somewhere,Metaphor
Just when you think you have got your finances whipped into shape something or someone comes along to upset the apple cart,Metaphor
try to be a little less holier than thou,Metaphor
They could be cut and dried for fuel and building materials,Literal
They were lost babes in the wood.,Euphemism
"So I 'd assume, all things being equal, that if the premiums are the same then the benefit does n't increase",Metaphor
What do you do when offered a fool 's gold ?,Metaphor
"Worrying about your problems, which seem larger than life at that time of night",Metaphor
Do Time and Space have any relevance to our existence or the human future ?,Literal
We might have the opportunity to go Dutch,Metaphor
I 'm looking for that yellow-bellied man,Metaphor
What may be more appropriate in this case is to relax or have a heart-to-heart,Metaphor
"after promising to hit the ground running, people wonder why the President has become the leader of the Slow Is Beautiful Movement",Metaphor
all shapes and sizes of water craft go under the hammer,Metaphor
Bill if you want to put your thinking cap on and not just march up and down,Metaphor
Unfettered competition of dog eat dog policies must surely give way,Metaphor
Crazy is living in a fog and pissing your pants,Metaphor
And it was high time she retired,Metaphor
we need a big cheese to eat,Literal
Why make a drama out of a crisis ?,Metaphor
It seems clear that he knew he was living on borrowed time,Euphemism
Workers drop the ball on pensions,Euphemism
it made setting up a club as easy as falling off a log,Simile
give or take a shilling,Metaphor
The official pronouncement was that they intended to fight fire with fire,Metaphor
I was becoming an old hand by now,Metaphor
Their hand-in-glove co-operation has destroyed the final pretence of army neutrality,Metaphor
we can maybe hold the fort against the chaos that rages outside,Metaphor
Howy is a man after my own heart,Metaphor
Movies are now put together with half an eye on the potential for a spin-off TV series,Metaphor
It would require suicidal altruism to take up the cudgels for the Palestinians,Metaphor
so I should save your breath,Metaphor
he had her between a rock and a hard place.,Metaphor
If it was decent weather you 'd have to give a hand in the garden,Metaphor
Did I hit a nerve or something ?,Metaphor
Giving them a hard time down there. Is she ?,Metaphor
year in year out,Parallelism
It was like throwing heresy in the face of a sacred cow,Metaphor
could you give an answer off the top of your head ?,Metaphor
he is as keen as mustard to see the new one when it arrives,Simile
his parents are faced with a desperate race against time,Personification
add fuel to the fire,Euphemism
We 've put the cat among the pigeons,Euphemism
Exactly how do you picture those whom Our Lord chose to break bread with ?,Metaphor
This would have led to well-defined thermodynamic and cosmological arrows of time,Metaphor
And you were working at the ski-shop in order to keep body and soul together,Metaphor
"And even with a plea deal, he 's gon na do time",Euphemism
Speak now before I rework it or forever hold your peace,Metaphor
Reach for the skies with your first flying lesson and soar away into the wide blue yonder.,Metaphor
He 's as clean as a new pin.,Simile
they want to cramp his style,Euphemism
Eating the crap will never make me happy in the long run,Metaphor
She knew that something good was bound to happen. She could feel it in her bones.,Metaphor
We are the black wolves of blood and iron,Metaphor
All things being equal we could probably turn one of these things around,Metaphor
"It is a provincial book, written from the heart and soul of the other Scotland",Metaphor
in view of Eleanor of Aquitaine 's masterful political activity in later years it seems superfluous to look for a power behind the throne,Metaphor
We 're about to break cover,Metaphor
enjoy feeling as fit as a fiddle,Simile
now a new rumour filled all ears,Literal
take liberties,Metaphor
it might be time to throw in the towel.,Euphemism
this is all you 've got so you 'd better make the best of it.,Metaphor
it had already hit the mark,Metaphor
it was a race against time to reach shore before it deflated,Personification
you will be the belle of the ball wearing one of these items,Metaphor
the coast is clear,Metaphor
"He was""effing and blinding ''",Euphemism
And we 'll get that soppy big girl 's blouse with the dodgy knee who cries all the time.,Euphemism
we are going to chew the fat with the il padrino,Metaphor
they may jump the gun and start,Metaphor
Your best bet is to feed a leaf or two of blanched lettuce or spinach every few days and let them browse on it.,Metaphor
"sh was""effing and blinding ''",Euphemism
"You have gotten your foot in the door, and now you 're making great money",Metaphor
"You were just a junior, a sort of Girl Friday with no qualifications, hoping to learn the ropes",Metaphor
it has proved in more than one respect to be a FALSE dawn,Metaphor
We 've got to grasp the nettle,Metaphor
"It 's rainin ' out there, cats and dogs",Metaphor
"I have it on good authority that when Satan left, Christ did it",Metaphor
I fear they may fall on deaf ears,Metaphor
They were knocking back drinks as if there were no tomorrow,Simile
Then you 're a yellow-bellied piece of shit,Metaphor
Niki was in the limelight,Metaphor
What happens when the account is in the black,Metaphor
Huddersfield were in full cry,Metaphor
"`` I am not saying we are over the moon, but it is progress",Metaphor
She does everything strictly by the book.,Metaphor
"Put a sock in it, grumbled Perdita",Metaphor
"As time goes by, the world becomes filled with the most powerful and ingenious replicators",Personification
They spend all they have to keep up appearances.,Metaphor
Go through the motions of searching for the ship,Metaphor
they appear to want to move the goalposts,Metaphor
I just wanted to say that reading this book was like watching paint dry.,Simile
Now 's your chance to put your money where your mouth is and run for election,Metaphor
There was to be no eyeball-to-eyeball confrontation this time,Metaphor
it had led her to drop her guard without fully realising that she had done so,Metaphor
"In the first flush of youthful passion, Leslie had vowed that he would rather have a few years with me",Metaphor
"After a switch to real race machinery, Bradl soon became known as a daring, go-for-broke rider",Euphemism
the PMOS said that he was beginning to sound like a broken record,Simile
I do n't want to have a go,Metaphor
Mr D BOWIE has finally been brought to book for his current misdemeanours.,Metaphor
Do n't bury your head in the sand and hope it will go away,Metaphor
He shows no surprise that Fairfax has come to pay his respects after nearly fifty years.,Metaphor
"The dummy appears, pushed from pillar to post.",Euphemism
the Labour party and the Conservative party have been hand in glove,Metaphor
Other cities roll out the red carpet for Apple,Metaphor
the 52 year old manager has been through a couple of recessions and knows the ropes,Metaphor
Dresses and toiles had to fit like a glove,Simile
Workers can optimize until they are blue in the face.,Metaphor
they may as well be pushing up the daisies,Euphemism
"she 'd collapsed and was on the floor, out for the count",Euphemism
he declined to labour the point afterwards,Metaphor
the plans are gathering dust,Metaphor
the programme which she now leads was at that time a closed book to her,Metaphor
"All right, pick holes, he said sulkily",Metaphor
enjoy luxury and decadence beyond your wildest dreams,Metaphor
they sure hit a nerve,Metaphor
Not surprisingly they take the easy way out,Metaphor
The last of the three propositions will make the orthodox evolutionist raise his eyebrows,Metaphor
one would have thought that he would be in his element,Metaphor
they were seeing each other until all hell broke loose,Metaphor
He scorned them as a man of action must despise all faint-hearts.,Metaphor
"There are plenty of people who know the ropes, willing to help",Metaphor
tell him not to hold his breath waiting for it,Euphemism
the ball is in your court. It 's time for you to decide,Metaphor
Nowhere else is big enough to take him and he should know the score.,Metaphor
she was standing beside the phone box at the crossroads outside the village,Literal
the siblings went the whole hog,Metaphor
I 'm 57 now and sometimes I fly off the handle,Euphemism
the tragedy was a closed book,Metaphor
you have got to take your hat off to them,Metaphor
His comedy went into those Welsh and newly minted theatrical stories at Oxford where he had the time of his life,Metaphor
"However, if you really get a bee in your bonnet over a particular car then buy it",Metaphor
the women were firing on all cylinders,Metaphor
"As you know, when the chips are down Leslie Bence comes out fighting",Metaphor
it is not an automatic open sesame to the job market,Metaphor
I hold no brief for experienced river users who carelessly hazard themselves,Metaphor
Once upon a time he had read a quite terrifying number of books,Metaphor
plain as day,Simile
that will be a hard nut to crack but we will get stuck in and give it our best shot,Metaphor
there will not be an attempt to move the goalposts,Metaphor
Canada had come in from the cold,Metaphor
Quakers were easy meat at home,Metaphor
"She fired off a warning shot across the bows of Amazon.co.uk, who have now reduced the price to £ 15.99.",Metaphor
We found it very much a grey area,Metaphor
"Look -- you 've got your cross to bear, all right, I 've got mine",Metaphor
Wunmi shut her eyes to the glaring beam,Literal
it does n't ring a bell,Metaphor
"Though short, he stands head and shoulders above most",Metaphor
it tasted like nothing on earth,Metaphor
put some cash away to cover your back,Metaphor
she was on her last legs on this,Euphemism
This may sound like cold comfort,Euphemism
You 're singing a different tune now from the one you sang after you 'd left her behind and got yourself arrested.,Metaphor
So she came out and read the riot act to him.,Metaphor
keep Docklands alive and kicking,Metaphor
music to my ears,Metaphor
dig up dirt,Metaphor
the treaty had been a dead letter for many years,Metaphor
they did n't exactly hit it off,Metaphor
it was the last word of the sentence,Literal
I just know it ! I can feel it in my bones,Metaphor
prison terms of up to three years on charges of acting as a fifth column,Metaphor
He will have to help her search for a place in the sun.,Metaphor
These are the sort of achievements and skills that you may have under your belt from being a member of such social groups,Metaphor
These are going like stink.,Simile
"she was simply a new target, a figure of fun",Euphemism
"Change your tune, why do n't you",Metaphor
in the box seat,Metaphor
They are three friends who have put their heads together to discuss the merits of a teacher,Metaphor
Even at the eleventh hour Islam and the West can join forces to stop it,Metaphor
unchaste women who are now pure as the driven snow,Simile
"Force Majeure means fire, explosion, flood, lightning, act of God",Euphemism
Men and women have been choosing and wearing black for donkey 's years,Metaphor
The underlying philosophy is that you have to be cruel to be kind,Paradox
they are just trying to make a mountain out of a molehill,Metaphor
John 's fame was in eclipse,Metaphor
the real Windsor villain is none other than the holier-than-thou Prince Philip,Metaphor
I bend over backwards not to give that kind of impression,Metaphor
"You stick right in there, to the bitter end.",Metaphor
The women of America responded beyond his wildest dreams,Metaphor
Halifax are pulling out all the stops to try to strengthen their squad,Metaphor
The restaurant did n't have a big cheese sandwich left,Literal
When the project is completed copies of the project report gather dust,Metaphor
"British Airways, British Aerospace and Rolls Royce are all under a cloud at the moment",Euphemism
"El-Jorr complained, citing names, chapter and verse",Metaphor
She had a big cheese sandwich for lunch,Literal
Plenty of food for thought in that,Metaphor
the early bird catches the voter,Metaphor
"Victoria came towards her, saying, ' By ! you 've upset the apple cart today, have n't you ?",Metaphor
between a rock and a hard place,Metaphor
This avoids the possibility of unwarranted decisions being made in the heat of the moment,Metaphor
I think it 's a long shot him signing for Leeds,Metaphor
Gerald Smith cut through red tape and bureaucracy,Euphemism
where was death described as the king of terrors ?,Personification
What I know of Moscow is that you keep your nose clean,Metaphor
This on a good day can be beyond your wildest dreams,Metaphor
"If only for 2 hours, it was great to turn back the hands of time",Personification
it was Penn 's last success to date. From there it has been downhill all the way,Euphemism
Delighted to see the enthusiasm for the England attack now that the boot is on the other foot.,Metaphor
the Liberal Democrats say it 's a two horse race,Metaphor
the country 's comparatively recent admission to the hydrocarbon élite has proved a mixed blessing in the face of the fall in crude prices,Metaphor
There is a grey area for all of us,Metaphor
We 'd been heavily blitzed and this gave us the opportunity to think big and boldly and to think philosophically,Metaphor
They breed like rabbits.,Simile
they cross swords for the first time in two decades,Euphemism
do n't assume all women are cut from the same cloth,Metaphor
Od said he took time by the forelock !,Personification
"she could answer that one straight off, no sweat",Metaphor
Camilla finally grabbed the brass ring,Metaphor
They 're all going bananas,Metaphor
she put him clean out of countenance merely by looking,Metaphor
"The big danger, for the Westerner, is to go overboard",Metaphor
It was suddenly as clear as day,Simile
"We bend over backwards to be fair, to get to terms with the pupils, to try to get their confidence.",Metaphor
he 'll be neither fish nor fowl,Metaphor
Could I be the belle of the ball ?,Metaphor
a leap in the dark,Metaphor
180 new boats built and lifeboat technology had advanced by leaps and bounds,Metaphor
some of those desk jobs are hanging over your head,Metaphor
you even have to acquaint yourself with the top-gun slang,Metaphor
she 's still a little wet behind the ears,Euphemism
I could n't aid and abet you against Susan,Euphemism
Another budget bites the dust,Metaphor
"If there had been a Thatcherite on the programme, it would have been blown out of the water.",Euphemism
You may be clutching at straws.,Metaphor
many of the strange calls at sea were the voices of whales.,Literal
it 's a far cry from the rigours of the scrum,Metaphor
Mark was happy as a sandboy to be back in his job,Simile
Darlington were down and out a minute later when Mark McGhee crossed from the right,Metaphor
Who wrote the rules on how to act your age ?,Euphemism
"poorer families who see the superior goods being consumed by their richer neighbours will attempt to""keep up with the Joneses ''",Metaphor
In a family there is always one who is a rotten apple.,Metaphor
Fight fire with fire ? Affirmative,Metaphor
Samson bent over backwards with his head touching the floor.,Literal
"he was wounded, awarded the MC, and twice mentioned in dispatches",Metaphor
It was then that Lady Luck once more shone on Kylie,Personification
Last night the late night show with Venessa Williams seemed a blast from the past.,Metaphor
a golden opportunity to boost foreign trade links could have been lost,Metaphor
she 's sure to take the chequered flag,Metaphor
"Dad interrupted,""they 're a laugh a minute down there",Metaphor
I bend over backwards not to give that kind of impression,Metaphor
Are we so far gone as a republic that turning back the hands of time might actually collapses the system ?,Personification
Nobody had heard of Rosie O'Dell ; I was looking for a needle in a haystack.,Metaphor
he saw a Cherokee type aircraft approaching him on a collision course from his 10 o'clock,Metaphor
Operators who cut corners will get a licence for only 12 years,Euphemism
they 've got to be cruel to be kind,Paradox
Mark has five published titles under his belt,Metaphor
It was music to his ears,Metaphor
I ate as if there was no tomorrow whilst Benjamin seemed fascinated by someone further down the hall,Simile
I 'm sure most Christis readers are pure as the driven snow.,Simile
Wunmi offered me a fool 's gold,Metaphor
The artist took a bite out of every chocolate bar,Literal
The Rover accelerated round the bend on the road,Literal
the passenger took them off himself he would aid and abet the rider 's offence,Euphemism
"Do n't push your luck, his father advised",Metaphor
"Even if you feel you have two left feet, this class will teach you the basics of waltz",Euphemism
"let the poor little woman open her legs to more than the statutory one, and she 's cheap, a woman of easy virtue",Euphemism
Low self-esteem can be exacerbated by a sense of being a square peg in a round hole,Paradox
the lady hit her head against a brick wall in the descent,Literal
"Besides, it does not have to cost an arm and a leg, if you use us !",Metaphor
It gives me the creeps and I know it frightened the kiddies,Metaphor
the name Norman does n't ring a bell,Metaphor
the home stretch,Metaphor
"Light-headed and dizzy, weak at the knees, You have to sit down for a minute",Literal
So you know we 're stuck between a rock and a hard place,Metaphor
black sheep,Metaphor
She has it on good authority that there is a waiting list.,Metaphor
I said do n't hold your breath Elaine,Euphemism
by discussing sex and beauty in the altogether,Euphemism
she would catch a cold on your behalf,Euphemism
I do n't make an exhibition of myself out on the floor,Euphemism
"Such comments come a bit rich from the Opposition, when they have opposed each and every training initiative",Irony
he 's only just beginning to get the hang of it now,Metaphor
"You might be prepared to make an exhibition of yourself, but I 'm afraid I 'm not so uninhibited",Euphemism
Lettie is a figure of fun,Euphemism
he 'd being doing it for donkey years,Metaphor
Rachel completely set her face against the idea,Metaphor
Doktor 's voice interrogating the bimbo-next-door about the ins-and-outs of her sexlife,Metaphor
"they cut corners on staff, food, laundry, and amenities",Euphemism
love could move mountains,Metaphor
I was n't born yesterday,Metaphor
split roughly equally between building state-of-the-art chip factories and research and development.,Metaphor
a soundproofed room where teams of analysts worked around the clock to monitor the fluctuating developments in world affairs,Metaphor
a clean sheet,Metaphor
"In here, you 'll find an interactive online CV builder to help you put your best foot forward",Metaphor
"We have a mega problem here, and it is plain as day.",Simile
His father had been under the weather,Euphemism
that nation is dead meat,Metaphor
the jury is out on whether organic food is safer than conventionally-grown produce,Metaphor
their cases for adjudication will give them a fair crack of the whip,Metaphor
"the £75,000 payment in 1982 should be treated as a golden handshake",Metaphor
I 'm going to sit on the fence and go for Buckingham,Metaphor
"It 's done now -- in for a penny, in for a pound",Parallelism
Edwin Gooch once demanded that the farm worker be given his place in the sun.,Metaphor
David hit the nail on the head with the hammer,Literal
they were down in the dumps,Metaphor
those shots are bound to go to his head,Literal
the sounds produced are a sort of sit-on-the-fence compromise between the two,Metaphor
she buried her head in the sand,Metaphor
"he was making a shot in the dark that, she feared, might be all too accurate",Metaphor
a fire crew 's Christmas outing turned into a busman 's holiday,Metaphor
Go by the book and protect yourself from criticism.,Metaphor
cut and thrust,Metaphor
Was this forty thousand pounds a bolt from the blue ?,Metaphor
So it 's full steam ahead to France,Metaphor
When will you grow up and see that your heroes have feet of clay ?,Euphemism
It would be like shooting fish in a barrel for a Japanese submarine,Simile
War-painted Hurons are the kind of scalping psychotics who would think it is a big girl 's blouse.,Euphemism
"Your job hangs by a thread, he informed his subordinate cheerfully.",Metaphor
Britain 's contact lens wearers are being forced to pay through the nose,Metaphor
clear as a bell,Simile
The red of her underbody is as clear as day,Simile
What you get is a sound as clear as a bell and performances that are mostly good,Simile
the Halifax used cheap and cheerful computer systems to centralise information-gathering,Metaphor
"Talk, talk, talk, a man ca n't get a word in edgeways",Metaphor
And the second time in Norfolk you took a bullet in the right shoulder and only got away by the skin of your teeth,Metaphor
I just thought it was bound to give up the ghost,Euphemism
if only he had the courage to grasp the nettle,Metaphor
they introduced an amendment to the Trade Union Reform and Employment Rights Bill at the eleventh hour in the Lords,Metaphor
I 'm hoping that if it does all go pear-shaped Nominet can suspend registrations,Euphemism
They will continue to fight for British agriculture as a whole and not bend over backwards to please MacSharry.,Metaphor
Barry and the communist Progressive Democratic Caucuases days are numbered,Euphemism
You might be prepared to make an exhibition of yourself,Euphemism
I 'll never hear the end of it from Elle,Metaphor
well-mannered lobbying in the corridors of power,Metaphor
hey - in for a penny in for a pound - and we played catch up all the way round.,Parallelism
"They 'll need someone like me, someone who knows the moor inside out",Oxymoron
Conference organisers have not been slow in jumping on the bandwagon,Metaphor
"despite floating on cloud nine, Laura had found herself also feeling extremely depressed",Metaphor
"Now, she she was the black sheep of the family.",Euphemism
he will not cook the books or deceive you in a business deal,Euphemism
to a fault,Metaphor
you have all the luck. Right out of my league,Metaphor
she had expected Lewis to jump at the chance of earning some money,Metaphor
We are packed like sardines in the back of the lead Toyota,Simile
Clinton became an old hand at climbing out of the grave,Metaphor
all would have been plain sailing,Metaphor
She tried to outrun the long arm of the law on her hilarious journey.,Personification
the fact that the young man was cut off in his prime is sad,Euphemism
"The aim of the Survey was to establish residents ' views, not just to be a fraudulent sugar coating on a rotten apple.",Metaphor
"IBM, NCR Corp and SunSoft Inc also hopping on the bandwagon",Metaphor
But SSOs that persist in this pattern are living on borrowed time.,Euphemism
raind-drops fell out of a clear sky,Literal
"Jade knew this, and so she began to sweat bullets.",Metaphor
"A keen botanist, he was in his element identifying the ferns",Metaphor
It would have to spend large amounts of public money to save face,Metaphor
it 's a different ball game because we I think we have an opportunity to maintain that price for a while,Metaphor
"Helen said, I 'll hold the fort",Metaphor
They must have worked fast to get it together,Metaphor
"including Ramprakash, who has had a raw deal",Euphemism
The statements issued by the Foreign Office are revealed as hot air,Metaphor
I fly off the handle at supersonic speeds if I get the feeling of anyone being excluded,Euphemism
These words did not fall on deaf ears,Metaphor
Bomb disposal specialists have it easy,Metaphor
I was only a few yards away when the car came round the bend and hit the kerb.,Literal
Madhuri is miffed at being left out in the cold,Metaphor
Pix is running on empty,Metaphor
Not that they expected anything other than a hard time when they visited Barnsley,Metaphor
I should be in his good books,Metaphor
"To add insult to injury, Palace, attacking with renewed vigour, were then awarded a doubtful penalty",Metaphor
"I was still to get off the ground. But then the crag was undercut, and my first move was a leftwards traverse above a 20 foot drop",Literal
She was way out of her league,Metaphor
his performance lived up to the hype,Metaphor
"The only game in town, and you 're in it",Metaphor
"Well, it 's high time you did, Harris",Metaphor
The tools of his trade were a sharp razor blade and a brass neck.,Metaphor
the Queen was obliged to dance attendance on him,Metaphor
The country 's newly developing democracy is gasping for life under the heel of an increasingly dictatorial regime,Metaphor
Hits us below the belt as often as not,Euphemism
New cities are pushing up like mushrooms to replace the old,Simile
Ken 's first pond was right on the button in terms of size,Metaphor
It is no good you being a couch potato and having a Dobermann,Metaphor
When was the last time you bought a new broom ?,Literal
the Six had even begun to grasp the nettle of a common agricultural policy,Metaphor
she knew every word by heart,Metaphor
This partnership put us in the box seat.,Metaphor
The only thing I 'm bent out of shape about is that nobody knows it 's a different pickup,Euphemism
the Fourth Estate has been turning its prurient attention to the amours of Mr Phillip,Metaphor
The reasons for this is essentially divide-and-rule,Metaphor
Its engine failed in the eye of the storm as it headed through the Bristol Channel,Personification
She pulled the plug from the wall,Literal
I always gave my husband the benefit of the doubt,Metaphor
He spoke in fits and starts,Metaphor
Looking at the monitors made my heart sink into my boots,Euphemism
He would give the game away within the first hour,Metaphor
this is a case of hobson 's choice for her,Metaphor
You see there 's too much spare time on their hands,Metaphor
"Instead, a divorce will be there for the asking",Metaphor
Last Thursday a couple of hussies climbed over it and sat on that fender as bold as brass,Simile
I 've just advised them to stick to Billy Liar and a character-sketch and told them to hedge their bets,Metaphor
he was in his element identifying the ferns,Metaphor
A long shot with an arrow.,Literal
It boils down to whether you think the extra features and quality are worth the extra money,Metaphor
He appeared to have the Midas touch,Metaphor
Reading defender Curtis Ujah waltzed through the home defence like a knife through butter,Simile
as I said it was music to my ears,Metaphor
more or less at daggers drawn,Metaphor
they do not normally hit it off,Metaphor
Two of France 's proudest industries are at each other 's throats.,Euphemism
We expect the one who sees and knows to point out the need to the one who is as blind as a bat,Simile
Frustrated commuters are being invited to take a hand in running Britain 's railways,Metaphor
over the last few years they have put the frighteners on teams,Metaphor
her success was eating them up,Metaphor
"If we do n't play his game, he 'll have to be more direct",Metaphor
"That, he said, was a mixed blessing",Metaphor
I wo n't take it lying down,Metaphor
out came a flash in the pan as she fried them,Literal
Evans was as pure as the driven snow.,Simile
Now we know the real meaning of going weak at the knees,Metaphor
he does not give a fig,Metaphor
he 'll just collapse and give up the ghost,Euphemism
I know I am cock of the walk,Metaphor
Do n't sweat the small stuff,Metaphor
unlikely to have been appreciated within the corridors of power,Metaphor
"she arrived at lunch time, out of the blue to us",Metaphor
who still enjoy life in the fast lane,Metaphor
"there has to be""give and take""on both sides",Metaphor
"a wall as clean as a whistle, without a scrap of vegetation",Simile
dead as a doornail,Simile
Sandie 's TRUE ambitions ran away from the desperate rat race,Euphemism
The latest follower of this school of thought is Robert D. Riggs,Metaphor
"Well, there was a time when it was a bolt from the blue.",Metaphor
"This phone is not for the faint hearted. Beware, it will turn heads",Metaphor
he felt as fit as a fiddle,Simile
"Another all too prevalent fungus that attacks roses, black spot, is a different kettle of fish",Metaphor
getting pregnant is as easy as falling off a log,Simile
Does the Labour Party 's position ring a bell in the ears of the government,Metaphor
