sentence,label
to light a fire under everyone,Metaphor
pushing up the daisies,Euphemism
Paula Hamilton is a tough cookie,Metaphor
it was all done and dusted,Metaphor
Mark was left with egg on his face,Euphemism
That was definitely a blow below the belt,Euphemism
"However, this does n't mean you have to take it lying down",Metaphor
Jegsy has been up to his neck in work at the seaside,Metaphor
yesterday he visited the zoo while the Press was kept at arm 's length.,Metaphor
it caught me on the hop,Metaphor
they were altogether too clever by half,Euphemism
Stokely let it all hang out,Metaphor
It is located under the rose window over the Fifth Avenue entrance.,Literal
"It takes two to tango, even in Britain",Metaphor
They face a race against time,Personification
throw good money after bad,Metaphor
"they often said he must be tough to do his job, must have nerves of steel",Metaphor
He never really had a sweet tooth,Metaphor
Hopes of a title hat-trick hang by a thread.,Metaphor
"Well, I 'm glad to see you 're on the side of the angels",Metaphor
"Compare her with that poor Mrs. Osborne, who could n't say boo to a goose.",Metaphor
He gives me the creeps,Metaphor
Sam felt the call of nature,Euphemism
"Nice little cottage that, but Pook 's Common is really the back of beyond.",Hyperbole
"It plans a four-event world championship programme for 1991, starting on its happy hunting ground, the Safari Rally",Metaphor
she is a top gun,Metaphor
Most of us feel the correct response is to bury your head in the sand,Metaphor
"She 's clever, and poor as a church mouse.",Simile
"missions assigned the military run the gamut, peace to war",Metaphor
Try to make the cut outlines as clean as possible,Literal
Random teams of 4 are chosen to duke it out racing from pub to pub,Metaphor
that elegant nonentity whose only claim to fame was that he helped rid the nation of the right hon. Member for Finchley,Metaphor
she was running on empty,Metaphor
"they would have had""forty winks""after such a meal",Metaphor
Staff carrying out input can be very tempted to include everything but the kitchen sink,Metaphor
She was as straight as a die,Simile
Coupled with the chance to make a bit on the side than that they go on strike.,Literal
The idea makes me feel weak at the knees,Metaphor
for goodness ' sake try to hold your horses,Metaphor
Also got me thinking about how conventional wisdom says the U.S.P.S. days are numbered,Euphemism
So keep an eye out,Metaphor
Ms Penumbra is n't the only one with friends in high places,Metaphor
he was being forced to hang up his boots after almost 40 years at the top,Metaphor
for God 's sake bury the hatchet,Metaphor
Twisting about madly on the ropes that suspended him.,Literal
throw good money after bad by way of regional initiatives,Metaphor
I was never cut out for exam situations,Metaphor
Ken 's first pond was right on the button in terms of size,Metaphor
the dead-meat trade was seasonal,Literal
they will be as dead as a dodo if frost hits them,Simile
Clinton became an old hand at climbing out of the grave,Metaphor
Try not to kick the bucket when fetching water,Literal
fresh as a daisy,Simile
"That 's the plot in cut and dried form, though there 's the added twist by Keaton",Metaphor
The government asserts National security should always carry the day,Metaphor
RAMdrive is a different kettle of fish,Metaphor
he could inadvertently add his invention to the state of the art,Metaphor
The pilots took evasive action which tipped men and equipment all over the place,Euphemism
her reception was tinged with that nervous wariness that always greeted a new broom,Metaphor
driving at,Metaphor
"Oho ! So Barry Brittlebank has a bone to pick with my grammar, eh.",Euphemism
He must be a laugh a minute at home.,Metaphor
The freshness of the air nearly took her breath away,Metaphor
Lancashire crashed to a 60-run defeat at home to Essex yesterday but it could be a blessing in disguise.,Metaphor
Eat your heart out those who missed it,Metaphor
"It has been blown out of the water by this stark warning, said Mr Fallon.",Euphemism
the pack fought a losing battle against three hyena which had stolen their freshly-killed impala,Metaphor
to tell you the naked truth they look absolutely impossible.,Personification
you get the impression he 's a sacred cow,Metaphor
keep its foot in the door of this potentially lucrative market,Metaphor
The playing staff has been cut to the bone.,Metaphor
he was persuaded to jump ship by colleagues,Metaphor
Sevitz has posed in the buff,Euphemism
"More a""chip off the old block""than a fully-fledged offspring",Metaphor
down the tube,Euphemism
Then you argue the toss amongst yourselves really,Metaphor
It 's a stunning dress but it 's meant for a woman with lots of clothes to ring the changes,Metaphor
chase your tail,Metaphor
"Some of those involved had quite a critical, holier-than-thou approach",Metaphor
Bloom 's Taxonomy has increasingly come under fire,Metaphor
Faint heart never won fair lady,Metaphor
"Spike Lee is once again in hot water, once again at a time when he 's got a movie to promote",Metaphor
"( If you 're pressed for time, it 's important to check your perfectionist tendencies at the door.",Metaphor
they moved ahead by a canvas,Metaphor
if you did n't blot your copybook by having a disciplinary charge levelled against you.,Euphemism
I 'll make you eat your words,Metaphor
pigs might fly,Irony
I 'd have done anything for you once upon a time,Metaphor
the gems were crushed under the heel of Maxwell,Literal
All boasted the finest state-of-the-art recording equipment,Metaphor
Aunt Bella and Grandmother would put a brave face on it,Metaphor
passengers hoping they stay clean as a whistle,Simile
The other school of thought on hypnosis emphasises the special social situation,Metaphor
The communities of Europe were often at each other 's throats.,Euphemism
Garvey 's influence was in eclipse,Metaphor
The same technique can be used for foot in foot the bill.,Metaphor
"Go for the burn, boys, go for the burn",Metaphor
because I 'm still as fit as a fiddle,Simile
Anne heightened the feeling that there is a real and all-too-close-to-home problem,Metaphor
"Not wanting to jump in at the deep end, I hired the school the day before",Euphemism
the girl was as bold as brass.,Simile
we took the whole caboodle down to the local computer shop,Metaphor
"he was accusing her of announcing their""engagement""to all and sundry",Metaphor
top the bill,Metaphor
it cuts no ice with him,Metaphor
If you hold all the cards,Metaphor
This is nothing less than a call to arms to restore the vitality of the American dream.,Euphemism
It is difficult to break new ground in this field,Metaphor
When I go I want to be pushing up the daisies,Euphemism
whose first instinct is to circle the wagons and to equate otherness with error,Metaphor
go the distance,Euphemism
he covers a lot of ground,Metaphor
was n't there a flash in the pan as she fried them,Literal
"in a special report, we turn back the clock to 1963",Metaphor
From now on there 'll be no more going weak at the knees,Metaphor
"Identify the niche, embrace the needs of your customer and above all, count your pennies and take it one step at a time.",Metaphor
In the cut and thrust of the film world,Metaphor
"Niall got up and said, music to my ears",Metaphor
Mr Alphandéry could kill two birds with one stone,Metaphor
From the birth of this form of Gothic in the 1740s to its final swan-song in the 1830s,Metaphor
He looked surprised. It 's nothing you could put your finger on,Metaphor
Wang had been under a cloud,Euphemism
in the nature of things not easy to find because of the infrequency of the occasions,Metaphor
when it comes to the crunch,Metaphor
"These five steps are a counsel of perfection, but most surveys can include them to some degree",Metaphor
Lady Luck seems to turn against him,Personification
"Contestants began to play dirty, whipped their rivals",Metaphor
NILTs have always been regarded as representing the acceptable face of tribunals,Personification
I decided to go overboard with processors,Metaphor
The statements issued by the Foreign Office are revealed as hot air,Metaphor
he ate red herring,Literal
A factor which could be regarded as an act of God now intervened,Euphemism
the deceptions and the half-truths which hitherto had veiled the naked truth of the case,Personification
a fact which had to give her food for thought,Metaphor
"They recommended that CJ be introduced in a three step programme, clearly designed to sugar the pill so that the British will swallow it.",Metaphor
I do n't like sharp teeth and prefer to give them a wide berth,Metaphor
The last of the three propositions will make the orthodox evolutionist raise his eyebrows,Metaphor
Do n't worry if you think you have two left feet,Euphemism
The only cloud to appear on the horizon was Leopold 's unexpected illness,Metaphor
in the corridors of power where every wall had ears,Metaphor
what are you driving at then ? We need evidence,Metaphor
the Morris Ring say we 're like nothing on earth,Metaphor
they always fight shy of actually producing,Metaphor
by leaps and bounds,Metaphor
He bought them for a song,Metaphor
the rider has a grin like a Cheshire cat,Simile
the boss of Playboy UK got a golden handshake of nearly 12 million,Metaphor
They live hand to mouth and get no pension or help off the state,Metaphor
"All these bodies have an axe to grind, he warns.",Metaphor
there 's good old lady luck,Personification
Living on cloud nine is intoxicating and precarious,Metaphor
he could have me eating out of his hand,Metaphor
Texas show puts visitors at sea,Metaphor
"As time goes by, Herta seems more and more put out -- by my impotence.",Personification
Trade unionism in the countryside seemed to be on the crest of a wave,Metaphor
You have done everything by the book.,Metaphor
cease trading and cut your losses one way or another,Metaphor
General feelings of being under the weather and slight depression can all combine to make sex seem uninteresting,Euphemism
Music is like a breath of fresh air.,Metaphor
if you can identify the bad ones and not throw good money after bad then you 've done well,Metaphor
"the more practiced at catching a person is, the less likely to drop the ball",Literal
She had almost successfully deterred Andr from his plans to paint the town red with her,Metaphor
He is manifestly a chip off the old block,Metaphor
How on earth can Kenny Shields sweat blood again this season.,Metaphor
there was no love lost between the aged men,Metaphor
They were all at sea as Neil Matthews took aim and fired in number 2,Metaphor
It is as plain as a pikestaff ( or should be ) that it occupies itself in administrative activities,Simile
it 's all there plain as day.,Simile
should all go pear-shaped ! So what does the future have in store for us ?,Euphemism
sadly she went on to kick the bucket,Euphemism
It was the most tragic thing I 've ever seen. My heart bled for you when I watched it.,Personification
"The BBC will never give Paddy a hard time, will they ? Because he is their sort of man",Metaphor
We began to get into the full swing,Metaphor
"it was entirely misleading, a cuckoo in the nest.",Euphemism
the dust settles,Metaphor
"Cut your losses, Woolley",Metaphor
We are working hard at embedding the learning cycle in all lessons to avoid the methodology becoming a bag of tricks.,Metaphor
"I knew you 'd jump to conclusions, Kitty said",Metaphor
Ellen had to take Jed to casualty to have a cut above his eye stitched,Literal
I was in seventh heaven,Metaphor
New Labour has put the cart before the horse,Metaphor
she raised her eyebrows in surprise,Metaphor
Keep your eyes open wherever you go,Metaphor
in a bid to pull a fast one on Ireland,Metaphor
give the game away,Metaphor
like a bull in a china shop,Simile
learn the ropes,Metaphor
"Hi folks, this poem is so close to the bone that i feel i have to let y'all know that there is help out there",Euphemism
She knew from thirty years ' experience that bullies were a breed apart,Metaphor
I make a clean breast of it,Metaphor
it is I who must bear the brunt,Euphemism
There was no love lost between Pharisees and the priesthood,Metaphor
hers was a name to conjure with,Metaphor
the flowers were crushed under the heel of the lady,Literal
people who had been cock of the walk a few years back,Metaphor
she was generous to a fault,Metaphor
Ensure that they are cut from the same cloth to avoid any colour discrepancy.,Literal
it is on all fours with that in section 882,Metaphor
"The golf driving range, dubbed a""blot on the landscape '', must be reduced in size.",Metaphor
"In the long run, people buy from artists they trust",Metaphor
People with ladylike reserve generally do n't go swimming in the buff,Euphemism
But I grant you that I 'm behind the times in some ways,Euphemism
They play dirty,Metaphor
It had to amount to a pretty penny.,Personification
Your dinner 'll be as dry as dust,Simile
disoriented by these acoustic signals on the same wavelength,Literal
Alfie feels rotten that he kept him in the dark about her illness,Metaphor
it was music to Angela 's ears,Metaphor
Come right on the button,Metaphor
"she had a really tight white dress on and i just thought, act your age",Euphemism
You will have off days when you are tired or a bit under the weather,Euphemism
when you 're with a guy you could have the hots for,Metaphor
"Then, larger than life, so vivid she might almost have reached out and touched herself",Metaphor
The Dos and Don'ts of Copyright In this second article,Metaphor
a painting will become the first historical monument to go under the hammer in France,Metaphor
the Prime Minister and Chancellor Kenneth Clarke would sink or swim together,Metaphor
you could get it off your chest,Metaphor
she preferred the horses for courses policy,Metaphor
Is it a done deal ? I bloody well hope not,Metaphor
his head hit a brick wall while landing,Literal
we 've almost come full circle back to what I was trained to do,Metaphor
the passenger took them off himself he would aid and abet the rider 's offence,Euphemism
there are a few that try to cut corners to maximise profits.,Euphemism
the odds were much greater than finding a needle in a haystack,Metaphor
"With my luck, Ginny, I 'd lose if I backed the only filly in a one horse race",Metaphor
Does he recognise that his proposals are a kick in the teeth for that devoted service ?,Metaphor
"it is an emotion that leads many of us to play games -- either by denying we feel angry, or by squashing it",Metaphor
I am glad the Government have set their face against that,Metaphor
It was n't worth going down on the off-chance,Metaphor
it 's probably a good idea to start putting some cash away to cover your back,Metaphor
eat your heart out if you want to,Metaphor
executive officer who 's on a busman 's holiday,Metaphor
One may have one 's private feelings on the justice of property speculators getting their fingers burnt,Metaphor
Real 's punishment was to play subsequent matches behind closed doors,Metaphor
Both men tell tales of city boys finding a happy life,Euphemism
if you can identify the bad ones and not throw good money after bad in phase 2 trials then you 've done your job,Metaphor
she surely has the Midas touch,Metaphor
"the ESF may well be in on the planning, particularly in areas in which the Council of Europe does not yet have its own contacts",Metaphor
always waiting for other people to call the shots,Metaphor
management of the health service has become something of a political football,Metaphor
"Instead he will, in best bib and tucker, be performing his last official act as the Masters champion.",Metaphor
he has an advantage as the sitting MP but it is too close to call at the moment,Metaphor
I ate a bad apple,Literal
he could appear sharp as a needle.,Simile
Is it a waste of time to cry over spilt milk ?,Metaphor
He 's an ungrateful bastard at the best of times but biting the hand that feeds you while it 's feeding you is a bit out of order.,Metaphor
made her attractive but out of their league,Metaphor
I just wanted to be sure you were n't trying to pull a fast one on me,Metaphor
"Yes, it boils down to a lot more than ensuring that the innocents are clothed",Metaphor
"the""supplier firms""implementation of a strategy to install""state-of-the-art""technology",Metaphor
"Julian bet the farm on gaining a licence, which, looking back on it, he says was a stupid thing to do",Metaphor
The lifts were out of the ark.,Euphemism
future trading proved something of a damp squib as the stock added just a penny,Euphemism
"Come here before you catch a cold, you stubborn little minx",Euphemism
give or take a couple of percentage points,Metaphor
Grover Cleveland had the last laugh about reports of siring a bastard son a decade before his 1884 campaign,Metaphor
"We are all tired, and have cold feet and hands",Literal
the date you have the hots for is a Sarah Palin,Metaphor
"In this discussion it has been hard to draw the line between issues that are essentially""characteristics of policy""and others",Metaphor
at the drop of a hat,Metaphor
She could shut her eyes to the future,Metaphor
if he decides now is the time to hang up his boots - who could blame him ?,Metaphor
Surely the die is cast,Metaphor
"Once upon a time, she had been able to withstand Florentine summers better",Metaphor
"Hey, do n't get all bent out of shape",Euphemism
The great thing about the Prince is that he does n't just shoot from the hip.,Metaphor
There is a grey area for all of us,Metaphor
cook them on the back burner for five minutes,Literal
They attacked the bridge in the dead of night and when the crew barricaded themselves in,Metaphor
She is now a big cheese in insurance.,Metaphor
after being landed with a 171 million debating chamber white elephant,Euphemism
where bunkers and gorse are as thick as thieves in a police cell.,Simile
they may play convincingly passive or active roles in the fortunes of war,Metaphor
"Sandy Island, which you can just see on the horizon from the Beach Restaurant",Literal
He has us in fits,Metaphor
He had calculated that a call to arms at such a short notice would bring out the fighting qualities in his ailing general.,Euphemism
Peter Jones allows you to pick his brains and learn direct from him the techniques he used.,Metaphor
The office manager and I did n't hit it off,Metaphor
"You 're like a couple of little lads. Act your age, Jacko said",Euphemism
It was on the tip of her tongue then to ask.,Metaphor
she was planning to aid and abet him,Euphemism
it implies that the buck stops here,Metaphor
Ron Cracks about budgies going cheap fall on deaf ears with Torness security man,Metaphor
he was gon na hire someone else to pick up the slack and do time logs every minute of my day,Literal
Although the old saying ' as blind as a bat ' is n't strictly TRUE,Simile
"he turned out to be completely different Colin Chapman, up to his neck in sound bites",Metaphor
It is the grim reaper,Personification
"His hands did n't roam, did n't take liberties that she might not have wanted him to take",Metaphor
"Mr Smith, who now has to persuade the unions to fall in line, threw his weight behind the reforms",Metaphor
A solution for the common pregnancy complaint of itchy feet.,Literal
FC Copenhagen will have identical twins hoping to bring home the bacon,Metaphor
Lara is still full of the joys of spring,Metaphor
"Give 'em half a chance, they let you down",Metaphor
"Those, such as the Kurds, living under the heel of terrorist governments",Metaphor
money talks,Personification
We might call it a day at the end of the assignments,Metaphor
this way you do n't burn your bridges by opting for an articular cartilage repair procedure,Metaphor
without fear or favour consider the evidence,Metaphor
John will see that as a limit and cry foul,Metaphor
You 'll burn the midnight oil to earn a crust,Metaphor
"He should not put words in my mouth, however",Metaphor
"allow us to""break the mould""of earlier restrictions",Metaphor
You 're singing a different tune now from the one you sang after you 'd left her behind and got yourself arrested.,Metaphor
I have been to North America four times and each time I felt like a fish out of water,Simile
She does not waste her available wealth on elbow room,Metaphor
"whatever alarms and excursions we have, the Golden Age is returning",Metaphor
I want to do well for the club but I seem to be heading up a blind alley,Personification
"it spurted like a scalded cat, shot over the Organ Mountains behind us and disappeared.",Simile
"Leslie, who first hit the big time on kiddies ' show Crackerjack, was about to host a new TV series of Stars In Their Eyes",Metaphor
Pardew is preparing to do the dirty on them,Metaphor
Cara would make mincemeat of her if she knew that,Metaphor
it was the icing on the cake,Metaphor
"some scholars seem to use these to build castles in the air, making assumptions which are absurd.",Euphemism
You 've certainly set us a hard act to follow,Metaphor
will a profession 's ruling body really come clean ?,Metaphor
"he was struck by the first kiss-and-tell in his entire life, and he was angry.",Metaphor
such a task should have been in the nature of coals to Newcastle,Euphemism
expansive green fields that are easy on the eye,Metaphor
Wendy 's best bet is to call them afterwards,Metaphor
we got our fingers burnt in relation to this issue,Metaphor
If you spend part of your working day on the move. Time is money and staying in touch is essential.,Metaphor
"put your finger on the back, turn it over and throw it down",Literal
elements cooked up in the big bang,Metaphor
prison officers look the other way when these criminals are involved,Metaphor
You see that we hold all the cards,Metaphor
"it might be nearly 700 years old, give or take a couple of hundred",Metaphor
That was Jackie 's third championship in the bag and there was to be only one more race for him.,Metaphor
"When I got my first laser printer many moons ago, my bank manager almost had a heart attack",Metaphor
Bill Oddie would be in seventh heaven,Metaphor
they must not gather dust on your desk,Metaphor
"My heart bleeds for you !""Nancy boy is not a term I like",Personification
that 's the university of life,Metaphor
"I could goof around a lot, on the trampoline",Metaphor
WITH the two main floodlit tournaments in Junior Rugby just around the corner,Metaphor
random Mendelian segregation being cut down to size,Euphemism
a rotten apple,Metaphor
they finally went back to South Africa under a cloud,Euphemism
Democracy was evidently not intended to be a dead letter within the BDDA,Metaphor
you risk being green with envy,Metaphor
In order to grow big he had to think big,Metaphor
over the last few years they have put the frighteners on teams,Metaphor
all bets are off,Metaphor
"If you do n't sell, you 'll be out. I make no bones about it",Metaphor
I deem it wiser to get a head start on them,Metaphor
his desperate cry from the heart of a dissolving 30-something marriage,Metaphor
"If they want to play games with their parachutes, then that is their affair",Metaphor
in the cold light of day she was rather ashamed of her unexpected fascination with him,Metaphor
Does Bertie Bott 's Every Flavour Beans ring a bell ?,Metaphor
"when the graduates from that process come up with the goods, invest in their innovative ideas",Metaphor
It was on the tip of her tongue to tell him to keep his supercilious consideration to himself.,Metaphor
"ross my heart, hope to die, I did n't cut and paste",Metaphor
in the heat of the moment it was mistakenly thought to have been dipped in blood,Metaphor
half a loaf,Metaphor
so come and feast your eyes on the delights and curiosities of the Rainbow Show,Metaphor
This forbidding bunch of goths are actually as sweet as pie,Simile
Constance was in seventh heaven. Everything appeared perfect to her,Metaphor
you have all the luck. Right out of my league,Metaphor
Watching golf for me is like watching paint dry,Simile
all the time he was dead as a doornail in Paris,Simile
"The precaution probably was n't necessary, but on the off-chance that more thugs came sniffing round",Metaphor
David put his best foot forward,Metaphor
Nutty had hoped that underneath his Nailsishness there lay a heart of gold,Metaphor
Karajan was well ahead of the game,Metaphor
"In part two of Central News, we 'll be getting it straight from the horse 's mouth",Metaphor
Characteristically the skin is dry and hot with no sweat,Literal
at cross-purposes with what words actually say,Metaphor
you know what the grim reaper does,Personification
The man who hopes to be Chancellor next week can not surely be preparing a leap in the dark,Metaphor
But you should n't bite the hand that feeds you.,Metaphor
Once upon a time Fenna had brooded on a hoard for so many years,Metaphor
a day of reckoning will come when the issue has to be faced again,Metaphor
You sound very much like I did before theraphy - like a square peg in a round hole.,Paradox
i do n't think anyone would blame Mary if she decided to call time on her career,Metaphor
Ten millennia of history will have been sacrificed to gardeners who must keep up with the Joneses,Metaphor
"Prince of Wales it is suggested erm, was a black sheep of the family",Metaphor
Goel 's party 's a storm in a tea cup ?,Paradox
Lord Chichester had read the Riot Act.,Metaphor
"it 's a case of coals, taking coals to Newcastle",Euphemism
pass the buck,Metaphor
Sabine bit her lower lip until she tasted blood,Literal
"Well, we ai n't heard from Travis for a month of Sundays",Metaphor
Others who put off the evil day may find it helps,Metaphor
he is always as keen as mustard,Simile
you never know when the planet will go belly up,Euphemism
"You are dead meat, Sheikh",Metaphor
"Decisions have to be taken, and as director you have got to bite the bullet.",Metaphor
Tony Mowbray believes his former team have a fighting chance,Metaphor
it sounds like a counsel of despair,Metaphor
her success was eating him up,Metaphor
The teacher drew the white cylinder across the board.,Literal
it is not worth the candle if it is designed to draw attention,Metaphor
They all go like stink.,Simile
me and mum was in fits because he 'd even ironed the socks,Metaphor
it would be at a low ebb,Metaphor
every day hundreds of ordinary workers dice with death to complete these essential tasks,Metaphor
I disagree with my hon. Friend about the agencies being neither fish nor fowl,Metaphor
What she needs is a break or a holiday so count your pennies and weigh up your chances of a few days in the sun,Metaphor
wearing socks all the time is a major cause for getting cold feet,Literal
she was arrested from her base 55 metres up a gum tree,Literal
I 'm not sort of trying to point the finger at her,Euphemism
Today she 's as fit as a fiddle -- thanks to research funded by efforts such as Beefy 's,Simile
I 'm not conceited enough to think that I can move mountains in the year ahead,Metaphor
You must be cruel to be kind,Paradox
around the corner,Metaphor
Medau is breaking new ground through their classes.,Metaphor
She 's also a faithful companion and sweet as pie.,Simile
nothing is more effective than to muddy the waters with complication,Metaphor
what good is it to the teacher who has to keep up with the ins and outs of teaching,Metaphor
This uncooperative attitude to Hollar is a far cry from that which Anderson displays in scene nine,Metaphor
How time flies ! We were at our stewardess 's mercy,Personification
there 's no reason why a laze in the sun should n't be just what the doctor ordered,Metaphor
Cup games bring relief from the cut and thrust of the League,Metaphor
"that 's what the GMB need to do, to grasp the nettle to move forward",Metaphor
at one point one of his children had tried to persuade him to throw in the towel.,Euphemism
The women were laughing at us as we stumble around in a fog,Metaphor
"With his credibility already on a knife-edge in tomorrow 's vote on Maastricht, Whitehall suggested the Prime Minister was about to ease the brakes off public spending",Metaphor
If you put those in with the two we 're neck and neck,Metaphor
hit the ground running,Metaphor
"Sir Thomas relaxed a little, Now he had time on his side",Metaphor
it threatens to become the cuckoo in the nest,Euphemism
you can have a go at introducing a lace pattern,Metaphor
France has a persistent trade deficit with Germany and this is sometimes a bone of contention between the two countries.,Metaphor
Talk about being caught between the devil and the deep blue sea,Metaphor
Controlling this soil-borne disease in carrots should be a case of belt and braces,Metaphor
"printers were technically free from the threat of punishment if, by hook or by crook, they managed to defeat the censor",Metaphor
the homelands education authorities frequently move the goalposts,Metaphor
It went in one ear and out the other,Metaphor
UK 's second biggest civil engineering project after the Channel Tunnel is a giant white elephant.,Euphemism
the old order of the Benedictines was made to feel left out in the cold,Metaphor
I always know when you 're being economical with the truth,Euphemism
where the action is,Metaphor
John decided to up the ante,Metaphor
Do n't bite the hand that feeds you.,Metaphor
I tried to get a word in edgeways,Metaphor
they 're bound to down tools,Euphemism
at the crossroads,Euphemism
it 's resounding clean up your act and clean up your code,Metaphor
The balancing of these main curves is done on the drawing board,Literal
"it is a hard task trying to keep Bedford afloat but, sink or swim, he will be grateful",Metaphor
He will have to help her search for a place in the sun.,Metaphor
go overboard,Metaphor
British rail literally cut corners to save time and money,Euphemism
Our Preparation for Acquisition service will ensure go into the process with your eyes open,Metaphor
When fate marks you down for immortality you 'd just better bite the bullet.,Metaphor
Must-have mobiles will sell like hot cakes in Europe,Simile
Rain slams in like a bull in a china shop,Simile
keep a picture in your mind 's eye of what you 've crossed off,Personification
I 'm in two minds whether we should have him at all,Metaphor
Her female Spirit-Self simply seems to rise mysteriously like a phoenix from the ashes of patriarchal conditioning,Simile
wa n't the money for keeping open house ?,Metaphor
"Do n't play games, Phena, I 'm not in the mood !",Metaphor
The Conservatives ' strategy of holding back the state pension on the ground that the deficit could be made good by additional private sector pensions has been blown out of the water,Euphemism
Silly is quite a dangerous thing to be because you can fall flat on your face,Metaphor
Look at the eager beaver combing his hair,Metaphor
You 've got to put your foot down ! Do n't let him walk all over you,Metaphor
you admitted I 'd hit the nail on the head,Metaphor
Since the 1950s there has been a fifth column of British writers,Metaphor
"keep your hair on ! she muttered, secretly thrilled at the fiery passion in his voice",Metaphor
foreign tycoons pay through the nose to hear Lady Thatcher spout her economic theories,Metaphor
Few seem to go the same way as the hundreds of small businesses biting the dust every day.,Metaphor
And of course Lucille was right on the button,Metaphor
fool 's gold,Metaphor
Max lit a fire under everyone,Metaphor
it is difficult to see it as any more than a 'belt and braces ' measure.,Metaphor
The icing on the cake made her happy,Literal
I seem to have stirred up quite a hornets ' nest,Euphemism
Courtney Walsh in full flight unleashing an unplayable delivery,Metaphor
it was converted into a theatre almost at the drop of a hat,Metaphor
All my efforts were concentrated on keeping up appearances during those two hours,Metaphor
"Stan 's just what the doctor ordered, a man with personality and I 'm a great believer in personality",Metaphor
"To cut to the chase - watch out, another front is now opening up",Metaphor
Furry coats can mean it 's a dog 's life in hot weather,Euphemism
personally he was as far out of her league,Metaphor
Conference organisers have not been slow in jumping on the bandwagon,Metaphor
a kick in the pants to Sparcstation clone vendors,Metaphor
British pop running on empty,Metaphor
now all of a sudden you 're in the limelight,Metaphor
I 've outlined we should take the bull by the horns,Metaphor
it had been a riotous red-letter day,Metaphor
had John Major already let the cat out of the bag on privatisation last week ?,Metaphor
our great strength is our ability to take it on the chin,Metaphor
eating utensils should be washed in hot water and detergent,Literal
I have it on good authority that there is a waiting list of up to 50 weeks,Metaphor
"I deny there 's bad blood between Bull and me, there 's no vendetta.",Metaphor
play dirty,Metaphor
rejection of the view that the end justifies the means,Metaphor
"Madame may be able to squeeze you in, duck, if you play your cards right",Metaphor
she would break their hearts again if given half a chance,Metaphor
"In Talking About Sex, classes of 14 to 17-year-old schoolchildren will hear no-holds-barred discussions",Metaphor
skill for primary children of being able to jump through hoops,Metaphor
"As Mr Hamilton says, the figures are""all over the place ''",Euphemism
a poet could descend on you with all his retinue and eat you out of house and home,Metaphor
We 're about to break cover to head for Fort Apache,Metaphor
New York 's Guerrilla Girls try to fight fire with fire,Metaphor
The best-known use of buck in this context is the buck stops here,Metaphor
There 's something neither here nor there about it,Metaphor
Jane would catch a cold on your behalf,Euphemism
Sade had to be given the kiss of life earlier today,Metaphor
"Although she understood why he wanted her to bend the truth, it still went against the grain",Metaphor
dead and buried,Metaphor
rely on promises that recovery is just around the corner.,Metaphor
I fly off the handle at supersonic speeds if I get the feeling of anyone being excluded,Euphemism
Newtonmore is a little quiet ; some would say behind the times.,Euphemism
it 's not possible to say how well they 'll stand the test of time,Metaphor
he is condescending and too clever by half,Euphemism
For the past five days now she had been living somewhere on cloud nine,Metaphor
you 've got to get your hands dirty in DOS to create a directory and copy the files,Metaphor
people at CBS were tickled pink,Metaphor
this representation is found in the altogether,Euphemism
"Stirling, who had come direct from Eighth Army Headquarters, was on the horns of a dilemma",Metaphor
Denmark to touch base with BenRiach,Metaphor
So now he just comes round once in a blue moon,Metaphor
which turned Maria Candida as white as a sheet,Simile
The state of the building means it was an accident waiting to happen,Metaphor
The band and drums put on their best bib and tucker and all looked fantastic,Metaphor
"So it 's hobson 's choice for the next generation, as I see it",Metaphor
"The weather was cold. Trembling, I felt it in my bones. Sometimes I shake until I fall down",Literal
the singers beggar belief.,Metaphor
By the beginning of 1957 Franco found himself on the horns of a dilemma : both change and immobilism implied a high degree of risk,Metaphor
on some occasions he is felt to be too close for comfort,Metaphor
I 'm as fresh as a daisy,Simile
we did n't exactly see eye to eye,Metaphor
no need to jump down her throat without even knowing the circumstances,Euphemism
dead as a dodo,Simile
That 's you in the doghouse now,Euphemism
i do n't go a bundle on those things as a rule,Metaphor
We were n't born yesterday y'know !,Metaphor
I was n't wet behind the ears,Euphemism
put your foot down,Metaphor
that is the last word of the paragraph,Literal
"Plough Lane, the happy hunting ground they had to leave for safety reasons",Metaphor
It is clear from this example that can cut both ways,Metaphor
an iron curtain had descended across the continent of Europe,Metaphor
the proposals were doomed to gather dust,Metaphor
I should think he looked like nothing on earth,Metaphor
the year 's gone like a dose of salts,Simile
I do not regard the United Kindom constitution as set in concrete,Metaphor
I suppose a simple way out but seems to make nonsense of having profiles for printing,Metaphor
self-protection leads us to circle the wagons,Metaphor
"It 's early days yet, he said, shaking his head",Metaphor
Again he saw her in his mind 's eye,Personification
he 's adopted another blasted lame duck,Metaphor
they might have hit it off,Metaphor
"shaking at the knees, butterflies in your stomach",Metaphor
"I hope, the Continentals will grasp the nettle",Metaphor
it would actually bring down the curtain on the most successful career,Metaphor
she learned by heart,Metaphor
Do n't hold your breath waiting for a reply. It may take some time,Euphemism
What you need is a break or a holiday so count your pennies and weigh up your chances of a few days in the sun,Metaphor
overseas subsidiaries knew that they had to Keep their eye on the ball,Metaphor
I have the hots for his sister Chloe,Metaphor
"whatever, it went like stink !",Simile
it is precisely these consummate representatives of the golden mean who have expressed it,Metaphor
carrot and stick,Metaphor
by the time he returned to the bench Holywood were home and dry,Metaphor
